,code,date,avg_price,win_rate,MACD_macd,EMA_gap,KDJ_J,RSI,MOM,MOM_gap,OBV,Long_Short_Rate_OBV,KDJ_J_pre,MOM_pre,MOM_gap_pre,OBV_pre,Long_Short_Rate_OBV_pre,MACD_macd_pre,EMA_gap_pre
6868,000651.XSHE,2013-09-04,26.02,-1.0,0,-1,-1,-1,-1,0,-2,-1,-1,-1,0,-2,-1,0,-1
6869,000651.XSHE,2013-09-05,26.01,-1.0,0,-1,-1,-2,-1,0,-2,-1,-1,-1,0,-2,-1,0,-1
6870,000651.XSHE,2013-09-06,25.625,1.0,0,-1,-1,-2,-1,0,-2,-1,-1,-1,0,-2,-1,0,-1
6871,000651.XSHE,2013-09-09,25.71,1.0,0,-1,-1,-2,-1,0,-2,-1,1,0,0,-2,0,0,-1
6872,000651.XSHE,2013-09-10,26.18,-1.0,0,-1,1,0,0,0,-2,0,3,0,0,-2,-1,1,0
6873,000651.XSHE,2013-09-11,26.78,-1.0,1,0,3,0,0,0,-2,-1,3,0,0,-2,-1,1,0
6874,000651.XSHE,2013-09-12,26.8,-1.0,1,0,3,1,0,0,-2,-1,1,1,0,-2,-1,1,0
6875,000651.XSHE,2013-09-13,26.95,-1.0,1,0,1,1,1,0,-2,-1,0,0,0,-2,0,-1,0
6876,000651.XSHE,2013-09-16,25.905,-1.0,-1,0,0,-1,0,0,-2,0,-2,-1,0,-2,0,-1,-1
6877,000651.XSHE,2013-09-17,25.94,-1.0,-1,-1,-2,-2,-1,0,-2,0,-4,-1,-1,-2,0,-1,-1
6878,000651.XSHE,2013-09-18,25.75,-1.0,-1,-1,-4,-2,-1,-1,-2,0,-2,-1,0,-2,0,-1,-1
6879,000651.XSHE,2013-09-23,26.065,1.0,-1,-1,-2,-1,-1,0,-2,0,-1,-1,0,-2,0,0,-1
6880,000651.XSHE,2013-09-24,26.285,-1.0,0,-1,-1,-1,-1,0,-2,0,2,1,0,-2,0,1,0
6881,000651.XSHE,2013-09-25,27.5,-1.0,1,0,2,2,1,0,-2,0,1,1,0,-2,0,1,0
6882,000651.XSHE,2013-09-26,27.72,-1.0,1,0,1,0,1,0,-2,0,1,1,0,-2,0,0,0
6883,000651.XSHE,2013-09-27,27.095,-1.0,0,0,1,0,1,0,-2,0,-2,0,0,-2,0,0,0
6884,000651.XSHE,2013-09-30,26.845,-1.0,0,0,-2,-1,0,0,-2,0,-2,0,0,-2,0,-1,0
6885,000651.XSHE,2013-10-08,26.515,-1.0,-1,0,-2,-1,0,0,-2,0,-2,-1,-1,-2,0,-1,-1
6886,000651.XSHE,2013-10-09,26.43,-1.0,-1,-1,-2,-1,-1,-1,-2,0,-1,-1,-1,-2,0,-1,0
6887,000651.XSHE,2013-10-10,26.785,1.0,-1,0,-1,0,-1,-1,-2,0,0,-1,0,-2,0,-1,0
6888,000651.XSHE,2013-10-11,27.075,1.0,-1,0,0,0,-1,0,-2,0,1,0,0,-2,0,0,0
6889,000651.XSHE,2013-10-14,27.56,-1.0,0,0,1,1,0,0,-2,0,1,1,0,-2,0,0,0
6890,000651.XSHE,2013-10-15,28.015,-1.0,0,0,1,1,1,0,-2,0,0,0,0,-2,0,0,0
6891,000651.XSHE,2013-10-16,27.515,-1.0,0,0,0,-1,0,0,-2,0,-1,0,0,-2,0,-1,0
6892,000651.XSHE,2013-10-17,27.115,1.0,-1,0,-1,-1,0,0,-2,0,-3,-1,-1,-2,0,-1,0
6893,000651.XSHE,2013-10-18,26.965,-1.0,-1,0,-3,-1,-1,-1,-2,0,0,-1,-1,-2,0,-1,0
6894,000651.XSHE,2013-10-21,27.52,-1.0,-1,0,0,1,-1,-1,-2,0,0,-1,-1,-2,0,-1,0
6895,000651.XSHE,2013-10-22,27.605,-1.0,-1,0,0,0,-1,-1,-2,0,-1,-1,-1,-2,0,-1,0
6896,000651.XSHE,2013-10-23,27.305,1.0,-1,0,-1,-1,-1,-1,-2,0,-1,0,0,-2,0,-1,0
6897,000651.XSHE,2013-10-24,27.51,1.0,-1,0,-1,0,0,0,-2,0,0,0,0,-1,0,0,0
6898,000651.XSHE,2013-10-25,28.06,-1.0,0,0,0,1,0,0,-1,0,2,1,0,-1,0,1,0
6899,000651.XSHE,2013-10-28,29.015,1.0,1,0,2,2,1,0,-1,0,2,1,0,-1,0,1,1
6900,000651.XSHE,2013-10-29,29.25,1.0,1,1,2,2,1,0,-1,0,2,2,0,-1,0,2,1
6901,000651.XSHE,2013-10-30,30.435,-1.0,2,1,2,3,2,0,-1,0,1,2,0,-1,0,2,2
6902,000651.XSHE,2013-10-31,30.895,-1.0,2,2,1,2,2,0,-1,0,0,2,0,-1,0,1,2
6903,000651.XSHE,2013-11-01,30.82,-1.0,1,2,0,2,2,0,-1,0,0,1,-1,-1,0,0,2
6904,000651.XSHE,2013-11-04,30.735,-1.0,0,2,0,2,1,-1,-1,0,0,0,-1,-1,0,-1,1
6905,000651.XSHE,2013-11-05,30.23,-1.0,-1,1,0,1,0,-1,-1,0,-1,-1,-1,-1,0,-2,1
6906,000651.XSHE,2013-11-06,29.55,-1.0,-2,1,-1,0,-1,-1,-1,0,-3,-2,-1,-1,0,-3,0
6907,000651.XSHE,2013-11-07,29.13,-1.0,-3,0,-3,0,-2,-1,-1,0,-4,-2,-1,-1,0,-3,-1
6908,000651.XSHE,2013-11-08,28.795,-1.0,-3,-1,-4,-1,-2,-1,-1,0,-3,-2,-1,-1,0,-3,-1
6909,000651.XSHE,2013-11-11,28.78,-1.0,-3,-1,-3,-1,-2,-1,-1,0,-2,-1,-1,-1,0,-2,-1
6910,000651.XSHE,2013-11-12,29.205,-1.0,-2,-1,-2,0,-1,-1,-1,0,-2,-1,-1,-1,0,-1,-1
6911,000651.XSHE,2013-11-13,29.05,1.0,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1
6912,000651.XSHE,2013-11-14,29.11,1.0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1
6913,000651.XSHE,2013-11-15,29.625,-1.0,0,-1,0,1,0,-1,-1,0,2,1,-1,-1,0,0,0
6914,000651.XSHE,2013-11-18,30.285,-1.0,0,0,2,1,1,-1,-1,0,2,0,-1,-1,0,0,0
6915,000651.XSHE,2013-11-19,30.14,-1.0,0,0,2,0,0,-1,-1,0,1,0,-1,-1,0,0,0
6916,000651.XSHE,2013-11-20,30.29,1.0,0,0,1,1,0,-1,-1,0,1,1,-1,-1,0,0,0
6917,000651.XSHE,2013-11-21,30.48,-1.0,0,0,1,1,1,-1,-1,0,1,1,-1,-1,0,0,0
6918,000651.XSHE,2013-11-22,30.955,-1.0,0,0,1,1,1,-1,-1,0,1,0,-1,-1,0,0,1
6919,000651.XSHE,2013-11-25,31.015,-1.0,0,1,1,2,0,-1,-1,0,1,0,-1,-1,0,0,1
6920,000651.XSHE,2013-11-26,31.25,-1.0,0,1,1,2,0,-1,-1,0,1,0,-1,-1,0,0,0
6921,000651.XSHE,2013-11-27,30.975,-1.0,0,0,1,1,0,-1,-1,0,0,0,-1,-1,0,-1,0
6922,000651.XSHE,2013-11-28,31.015,-1.0,-1,0,0,1,0,-1,-1,0,0,0,-1,-1,0,-1,0
6923,000651.XSHE,2013-11-29,31.19,-1.0,-1,0,0,1,0,-1,-1,0,-1,-1,-1,-1,0,-1,0
6924,000651.XSHE,2013-12-02,30.53,1.0,-1,0,-1,-1,-1,-1,-1,0,-2,-1,-1,-1,0,-1,0
6925,000651.XSHE,2013-12-03,30.67,1.0,-1,0,-2,0,-1,-1,-1,0,0,0,-1,-1,0,-1,0
6926,000651.XSHE,2013-12-04,31.275,-1.0,-1,0,0,1,0,-1,-1,0,2,0,-1,-1,0,0,0
6927,000651.XSHE,2013-12-05,31.81,1.0,0,0,2,1,0,-1,-1,0,3,0,-1,-1,0,0,0
6928,000651.XSHE,2013-12-06,32.14,-1.0,0,0,3,2,0,-1,-1,0,2,2,-1,-1,0,1,1
6929,000651.XSHE,2013-12-09,33.095,-1.0,1,1,2,3,2,-1,-1,0,2,2,-1,-1,0,1,1
6930,000651.XSHE,2013-12-10,33.42,-1.0,1,1,2,3,2,-1,-1,0,1,1,-1,-1,0,0,1
6931,000651.XSHE,2013-12-11,32.945,-1.0,0,1,1,2,1,-1,-1,0,-1,0,-1,-1,0,0,1
6932,000651.XSHE,2013-12-12,32.79,1.0,0,1,-1,1,0,-1,-1,0,1,0,-1,-1,0,-1,1
6933,000651.XSHE,2013-12-13,33.155,-1.0,-1,1,1,3,0,-1,-1,0,1,0,-1,-1,0,0,1
6934,000651.XSHE,2013-12-16,33.835,-1.0,0,1,1,1,0,-1,-1,0,0,-1,-2,-1,0,-1,1
6935,000651.XSHE,2013-12-17,32.82,-1.0,-1,1,0,0,-1,-2,-1,0,-3,-1,-2,-1,0,-2,0
6936,000651.XSHE,2013-12-18,32.3,-1.0,-2,0,-3,0,-1,-2,-1,0,-4,-1,-2,-1,0,-2,0
6937,000651.XSHE,2013-12-19,32.4,-1.0,-2,0,-4,0,-1,-2,-1,0,-4,-2,-2,-1,0,-3,-1
6938,000651.XSHE,2013-12-20,31.445,1.0,-3,-1,-4,-2,-2,-2,-1,0,-2,-2,-2,-1,0,-2,-1
6939,000651.XSHE,2013-12-23,31.845,-1.0,-2,-1,-2,-1,-2,-2,-1,0,0,-1,-2,-1,0,-1,-1
6940,000651.XSHE,2013-12-24,32.445,-1.0,-1,-1,0,0,-1,-2,-1,0,1,0,-1,-1,0,0,-1
6941,000651.XSHE,2013-12-25,32.7,-1.0,0,-1,1,0,0,-1,-1,0,0,-1,-2,-1,0,-1,-1
6942,000651.XSHE,2013-12-26,32.12,-1.0,-1,-1,0,-1,-1,-2,-1,0,-1,0,-1,-1,0,-1,-1
6943,000651.XSHE,2013-12-27,31.895,-1.0,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,0,-1,-1
6944,000651.XSHE,2013-12-30,32.285,-1.0,-1,-1,0,0,0,-1,-1,0,2,0,-2,-1,0,0,-1
6945,000651.XSHE,2013-12-31,32.51,-1.0,0,-1,2,0,0,-2,-1,0,1,-1,-2,-1,0,0,-1
6946,000651.XSHE,2014-01-02,32.315,-1.0,0,-1,1,-1,-1,-2,-1,0,-2,-1,-2,-1,0,-1,-1
6947,000651.XSHE,2014-01-03,31.295,-1.0,-1,-1,-2,-2,-1,-2,-1,0,-4,-2,-2,-1,-1,-2,-2
6948,000651.XSHE,2014-01-06,30.51,-1.0,-2,-2,-4,-3,-2,-2,-1,-1,-4,-3,-2,-1,-1,-3,-2
6949,000651.XSHE,2014-01-07,29.885,-1.0,-3,-2,-4,-3,-3,-2,-1,-1,-3,-3,-2,-1,-1,-2,-2
6950,000651.XSHE,2014-01-08,30.085,-1.0,-2,-2,-3,-3,-3,-2,-1,-1,-3,-3,-2,-1,-1,-2,-2
6951,000651.XSHE,2014-01-09,29.735,-1.0,-2,-2,-3,-3,-3,-2,-1,-1,-3,-2,-2,-1,-1,-2,-2
6952,000651.XSHE,2014-01-10,29.44,-1.0,-2,-2,-3,-3,-2,-2,-1,-1,-3,-2,-1,-1,-1,-2,-3
6953,000651.XSHE,2014-01-13,28.905,1.0,-2,-3,-3,-4,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-3
6954,000651.XSHE,2014-01-14,28.79,-1.0,-1,-3,-2,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2
6955,000651.XSHE,2014-01-15,29.295,-1.0,0,-2,-1,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2
6956,000651.XSHE,2014-01-16,29.19,1.0,0,-2,-1,-3,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,-2
6957,000651.XSHE,2014-01-17,28.335,1.0,0,-2,-2,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2
6958,000651.XSHE,2014-01-20,28.82,1.0,0,-2,-1,-2,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1
6959,000651.XSHE,2014-01-21,29.6,-1.0,1,-1,1,-2,0,-1,-1,-1,4,0,-1,-1,-1,2,-1
6960,000651.XSHE,2014-01-22,30.075,-1.0,2,-1,4,-1,0,-1,-1,-1,3,0,-1,-1,-1,2,0
6961,000651.XSHE,2014-01-23,30.365,-1.0,2,0,3,-1,0,-1,-1,-1,1,1,-1,-1,-1,1,0
6962,000651.XSHE,2014-01-24,30.045,-1.0,1,0,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
6963,000651.XSHE,2014-01-27,29.425,-1.0,0,-1,-1,-2,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
6964,000651.XSHE,2014-01-28,29.15,-1.0,-1,-1,-2,-2,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1
6965,000651.XSHE,2014-01-29,28.965,-1.0,-1,-1,-3,-2,-1,-1,-1,-1,-3,-2,-1,-1,-1,-1,-1
6966,000651.XSHE,2014-01-30,28.605,1.0,-1,-1,-3,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1
6967,000651.XSHE,2014-02-07,28.375,-1.0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
6968,000651.XSHE,2014-02-10,29.28,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,-1
6969,000651.XSHE,2014-02-11,29.71,1.0,0,-1,1,-1,0,-1,-1,0,3,1,-1,-1,0,1,0
6970,000651.XSHE,2014-02-12,30.44,-1.0,1,0,3,1,1,-1,-1,0,3,2,0,-1,0,2,1
6971,000651.XSHE,2014-02-13,31.51,-1.0,2,1,3,1,2,0,-1,0,2,2,0,-1,0,2,1
6972,000651.XSHE,2014-02-14,31.615,-1.0,2,1,2,1,2,0,-1,0,2,1,-1,-1,0,1,1
6973,000651.XSHE,2014-02-17,31.68,-1.0,1,1,2,1,1,-1,-1,0,1,1,-1,-1,0,1,1
6974,000651.XSHE,2014-02-18,31.455,-1.0,1,1,1,1,1,-1,-1,0,1,0,-1,-1,0,0,1
6975,000651.XSHE,2014-02-19,31.605,-1.0,0,1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,1
6976,000651.XSHE,2014-02-20,31.69,-1.0,0,1,0,0,0,-1,-1,0,-2,-1,-1,-1,0,-2,0
6977,000651.XSHE,2014-02-21,30.725,-1.0,-2,0,-2,-1,-1,-1,-1,0,-4,-3,-2,-1,0,-3,-1
6978,000651.XSHE,2014-02-24,29.245,-1.0,-3,-1,-4,-3,-3,-2,-1,0,-4,-3,-2,-1,-1,-4,-2
6979,000651.XSHE,2014-02-25,28.065,-1.0,-4,-2,-4,-3,-3,-2,-1,-1,-4,-4,-2,-1,-1,-4,-2
6980,000651.XSHE,2014-02-26,27.92,-1.0,-4,-2,-4,-3,-4,-2,-1,-1,-3,-4,-2,-1,-1,-4,-3
6981,000651.XSHE,2014-02-27,27.23,1.0,-4,-3,-3,-4,-4,-2,-1,-1,-2,-4,-2,-1,-1,-3,-3
6982,000651.XSHE,2014-02-28,27.005,-1.0,-3,-3,-2,-2,-4,-2,-1,-1,-1,-2,-1,-1,-1,-2,-3
6983,000651.XSHE,2014-03-03,27.865,-1.0,-2,-3,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-2
6984,000651.XSHE,2014-03-04,28.0,-1.0,0,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2
6985,000651.XSHE,2014-03-05,27.655,-1.0,0,-2,-1,-3,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-2
6986,000651.XSHE,2014-03-06,27.635,-1.0,0,-2,-1,-2,0,-1,-1,-1,1,0,-1,-1,-1,0,-2
6987,000651.XSHE,2014-03-07,27.855,-1.0,0,-2,1,-2,0,-1,-1,-1,1,-1,-1,-1,-1,0,-2
6988,000651.XSHE,2014-03-10,27.445,1.0,0,-2,1,-3,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-2
6989,000651.XSHE,2014-03-11,27.495,-1.0,0,-2,1,-2,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1
6990,000651.XSHE,2014-03-12,27.955,-1.0,1,-1,1,-1,0,-1,-1,-1,1,0,-1,-1,-1,1,-1
6991,000651.XSHE,2014-03-13,28.115,-1.0,1,-1,1,-2,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1
6992,000651.XSHE,2014-03-14,27.735,-1.0,0,-1,0,-2,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
6993,000651.XSHE,2014-03-17,27.755,-1.0,0,-1,-1,-2,0,-1,-1,-1,-2,0,-1,-1,-1,0,-1
6994,000651.XSHE,2014-03-18,27.655,-1.0,0,-1,-2,-2,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
6995,000651.XSHE,2014-03-19,27.075,-1.0,-1,-1,-2,-3,-1,-1,-1,-1,-4,-2,-1,-1,-1,-1,-1
6996,000651.XSHE,2014-03-20,26.64,-1.0,-1,-1,-4,-3,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2
6997,000651.XSHE,2014-03-21,26.71,-1.0,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6998,000651.XSHE,2014-03-24,27.015,-1.0,-1,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1
6999,000651.XSHE,2014-03-25,26.975,-1.0,0,-1,0,-2,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1
7000,000651.XSHE,2014-03-26,27.175,-1.0,0,-1,0,-2,0,-1,-1,-1,0,0,0,-1,-1,0,-1
7001,000651.XSHE,2014-03-27,26.935,1.0,0,-1,0,-2,0,0,-1,-1,1,0,0,-1,-1,0,-1
7002,000651.XSHE,2014-03-28,27.165,-1.0,0,-1,1,-1,0,0,-1,-1,1,0,0,-1,-1,1,0
7003,000651.XSHE,2014-03-31,28.0,-1.0,1,0,1,0,0,0,-1,-1,2,0,0,-1,-1,1,0
7004,000651.XSHE,2014-04-01,28.11,-1.0,1,0,2,0,0,0,-1,-1,1,0,0,-1,-1,1,0
7005,000651.XSHE,2014-04-02,28.265,-1.0,1,0,1,0,0,0,-1,-1,0,0,0,-1,-1,0,0
7006,000651.XSHE,2014-04-03,28.19,1.0,0,0,0,-1,0,0,-1,-1,1,0,0,-1,-1,0,0
7007,000651.XSHE,2014-04-04,28.185,1.0,0,0,1,0,0,0,-1,-1,1,0,-1,-1,-1,0,0
7008,000651.XSHE,2014-04-08,28.89,1.0,0,0,1,1,0,-1,-1,-1,2,1,0,-1,-1,1,1
7009,000651.XSHE,2014-04-09,29.72,-1.0,1,1,2,2,1,0,-1,-1,2,1,0,-1,-1,1,1
7010,000651.XSHE,2014-04-10,30.505,1.0,1,1,2,2,1,0,-1,-1,2,2,0,-1,-1,1,2
7011,000651.XSHE,2014-04-11,30.715,-1.0,1,2,2,3,2,0,-1,-1,2,2,0,-1,-1,1,2
7012,000651.XSHE,2014-04-14,31.2,-1.0,1,2,2,3,2,0,-1,-1,1,1,-1,-1,-1,0,1
7013,000651.XSHE,2014-04-15,30.555,-1.0,0,1,1,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,1
7014,000651.XSHE,2014-04-16,30.195,-1.0,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,1
7015,000651.XSHE,2014-04-17,30.105,-1.0,-2,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0
7016,000651.XSHE,2014-04-18,29.61,-1.0,-2,0,-1,0,-1,-1,-1,-1,-3,-2,-1,-1,-1,-3,0
7017,000651.XSHE,2014-04-21,29.21,1.0,-3,0,-3,-1,-2,-1,-1,-1,-3,-2,-1,-1,-1,-2,-1
7018,000651.XSHE,2014-04-22,29.24,-1.0,-2,-1,-3,0,-2,-1,-1,-1,-2,-1,-1,-1,-1,-2,0
7019,000651.XSHE,2014-04-23,29.885,-1.0,-2,0,-2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0
7020,000651.XSHE,2014-04-24,29.975,-1.0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7021,000651.XSHE,2014-04-25,29.585,1.0,-1,0,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,-1
7022,000651.XSHE,2014-04-28,29.315,-1.0,-1,-1,-2,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0
7023,000651.XSHE,2014-04-29,29.98,-1.0,-1,0,0,1,0,-1,-1,-1,2,0,-1,-1,-1,0,0
7024,000651.XSHE,2014-04-30,30.28,-1.0,0,0,2,0,0,-1,-1,-1,3,0,-1,-1,-1,0,0
7025,000651.XSHE,2014-05-05,30.035,-1.0,0,0,3,0,0,-1,-1,-1,1,0,-1,-1,-1,0,0
7026,000651.XSHE,2014-05-06,30.01,-1.0,0,0,1,0,0,-1,-1,-1,-2,0,-1,-1,-1,-1,-1
7027,000651.XSHE,2014-05-07,29.48,-1.0,-1,-1,-2,-1,0,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1
7028,000651.XSHE,2014-05-08,29.21,-1.0,-1,-1,-3,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1
7029,000651.XSHE,2014-05-09,29.48,-1.0,-1,-1,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7030,000651.XSHE,2014-05-12,29.79,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7031,000651.XSHE,2014-05-13,29.53,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7032,000651.XSHE,2014-05-14,29.415,-1.0,-1,-1,-2,-1,-1,-1,-1,-1,-3,0,-1,-1,-1,-1,-1
7033,000651.XSHE,2014-05-15,29.32,-1.0,-1,-1,-3,-1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7034,000651.XSHE,2014-05-16,29.35,-1.0,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7035,000651.XSHE,2014-05-19,29.15,-1.0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7036,000651.XSHE,2014-05-20,29.195,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7037,000651.XSHE,2014-05-21,29.245,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7038,000651.XSHE,2014-05-22,29.23,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7039,000651.XSHE,2014-05-23,29.255,-1.0,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,0,-1
7040,000651.XSHE,2014-05-26,29.64,1.0,0,-1,1,0,0,-1,-1,-1,2,0,-1,-1,-1,0,0
7041,000651.XSHE,2014-05-27,29.875,-1.0,0,0,2,0,0,-1,-1,-1,4,0,-1,-1,-1,1,0
7042,000651.XSHE,2014-05-28,30.475,-1.0,1,0,4,2,0,-1,-1,-1,2,1,-1,-1,-1,1,0
7043,000651.XSHE,2014-05-29,30.895,-1.0,1,0,2,2,1,-1,-1,-1,2,1,-1,-1,-1,1,1
7044,000651.XSHE,2014-05-30,30.99,-1.0,1,1,2,2,1,-1,-1,-1,1,1,-1,-1,-1,0,1
7045,000651.XSHE,2014-06-03,31.005,-1.0,0,1,1,2,1,-1,-1,-1,1,0,-1,-1,-1,0,0
7046,000651.XSHE,2014-06-04,30.76,-1.0,0,0,1,0,0,-1,-1,-1,1,0,-1,-1,-1,0,0
7047,000651.XSHE,2014-06-05,30.88,-1.0,0,0,1,2,0,-1,-1,-1,-2,-2,-1,-1,-1,-2,0
7048,000651.XSHE,2014-06-06,29.65,-1.0,-2,0,-2,-2,-2,-1,-1,-1,-4,-2,-1,-1,-1,-2,-1
7049,000651.XSHE,2014-06-09,29.215,-1.0,-2,-1,-4,-2,-2,-1,-1,-1,-4,-2,-1,-1,-1,-2,-1
7050,000651.XSHE,2014-06-10,29.315,-1.0,-2,-1,-4,-2,-2,-1,-1,-1,-3,-2,-1,-1,-1,-2,-1
7051,000651.XSHE,2014-06-11,29.425,-1.0,-2,-1,-3,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1
7052,000651.XSHE,2014-06-12,29.27,-1.0,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7053,000651.XSHE,2014-06-13,29.385,-1.0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
7054,000651.XSHE,2014-06-16,29.735,-1.0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1
7055,000651.XSHE,2014-06-17,29.655,-1.0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7056,000651.XSHE,2014-06-18,29.42,-1.0,0,-1,-1,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7057,000651.XSHE,2014-06-19,29.295,-1.0,-1,-1,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7058,000651.XSHE,2014-06-20,29.175,-1.0,-1,-1,-2,-2,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1
7059,000651.XSHE,2014-06-23,28.955,-1.0,-1,-1,-3,-3,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
7060,000651.XSHE,2014-06-24,29.025,-1.0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7061,000651.XSHE,2014-06-25,29.12,-1.0,0,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1
7062,000651.XSHE,2014-06-26,29.255,-1.0,0,-1,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,0,-1
7063,000651.XSHE,2014-06-27,29.38,-1.0,0,-1,1,-1,0,-1,-1,-1,2,0,-1,-1,-1,0,-1
7064,000651.XSHE,2014-06-30,29.405,-1.0,0,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7065,000651.XSHE,2014-07-01,28.895,-1.0,0,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1
7066,000651.XSHE,2014-07-02,28.17,-1.0,-1,-1,-3,-4,-1,-1,-1,-1,-4,-2,-1,-1,-1,-2,-1
7067,000651.XSHE,2014-07-03,27.99,-1.0,-2,-1,-4,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2
7068,000651.XSHE,2014-07-04,28.065,-1.0,-1,-2,-2,-4,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2
7069,000651.XSHE,2014-07-07,27.815,-1.0,-1,-2,-2,-4,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2
7070,000651.XSHE,2014-07-08,27.745,-1.0,-1,-2,-2,-3,-2,-1,-1,-1,-3,-1,-1,-1,-1,-1,-2
7071,000651.XSHE,2014-07-09,27.72,-1.0,-1,-2,-3,-4,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-2
7072,000651.XSHE,2014-07-10,27.44,-1.0,-1,-2,-3,-4,-1,-1,-1,-1,-3,-1,-1,-1,-1,0,-2
7073,000651.XSHE,2014-07-11,27.56,-1.0,0,-2,-3,-3,-1,-1,-1,-1,1,0,-1,-1,-1,0,-1
7074,000651.XSHE,2014-07-14,27.91,-1.0,0,-1,1,-2,0,-1,-1,-1,3,0,-1,-1,-1,0,-1
7075,000651.XSHE,2014-07-15,28.06,-1.0,0,-1,3,-2,0,-1,-1,-1,3,0,-1,-1,-1,0,-1
7076,000651.XSHE,2014-07-16,27.895,-1.0,0,-1,3,-2,0,-1,-1,-1,2,0,-1,-1,-1,0,-1
